
 2.09537,  1.39069, 635.05908, -11.46934, -35.41726,  0.94985
 1.57153,  1.30377, 636.10986, -11.66507, -35.49606,  1.00167
 2.00806,  1.73836, 636.81042, -11.62592, -35.61424,  1.05348
 2.00806,  1.39069, 634.70874, -11.62592, -35.53545,  0.93258
 2.09537,  1.73836, 635.75964, -11.50849, -35.37787,  0.96712
 2.09537,  1.65144, 635.40930, -11.74335, -35.57484,  1.08802
 2.18267,  1.47760, 635.40930, -11.50849, -35.45666,  0.98440
 1.74614,  1.30377, 634.35852, -11.62592, -35.57484,  1.03621
 1.74614,  1.91219, 636.10986, -11.70421, -35.53545,  1.05348
 1.92075,  1.47760, 635.40930, -11.46934, -35.37787,  1.03621
 1.74614,  1.12993, 635.75964, -11.54763, -35.25967,  0.96712
 2.09537,  1.47760, 636.81042, -11.50849, -35.49606,  1.01894
 2.18267,  1.56452, 636.10986, -11.54763, -35.41726,  1.07075
 2.00806,  1.47760, 635.05908, -11.54763, -35.41726,  1.03621
 2.00806,  1.56452, 636.10986, -11.74335, -35.53545,  1.07075
 2.00806,  1.12993, 635.05908, -11.54763, -35.49606,  0.98440
 1.48422,  1.21685, 636.46021, -11.62592, -35.41726,  1.03621
 2.09537,  1.82528, 634.00818, -11.66507, -35.41726,  1.01894
 2.18267,  1.30377, 635.75964, -11.54763, -35.53545,  0.98440
 1.92075,  1.82528, 636.46021, -11.66507, -35.53545,  1.03621
 2.09537,  1.56452, 637.16077, -11.66507, -35.49606,  1.01894
 2.18267,  1.47760, 636.10986, -11.58678, -35.37787,  1.00167
 2.61921,  1.30377, 637.51099, -11.66507, -35.69304,  1.01894
 2.00806,  1.56452, 635.75964, -11.58678, -35.53545,  1.03621
 2.26998,  1.39069, 635.75964, -11.62592, -35.53545,  1.05348
 1.92075,  1.47760, 636.46021, -11.70421, -35.65364,  1.07075
 1.65883,  1.30377, 635.05908, -11.82164, -35.69304,  0.98440
 1.83345,  1.65144, 635.40930, -11.74335, -35.41726,  0.94985
 1.74614,  1.47760, 634.35852, -11.70421, -35.37787,  1.07075
 1.83345,  1.30377, 636.46021, -11.78250, -35.45666,  1.10529
 2.09537,  1.73836, 635.05908, -11.66507, -35.45666,  1.00167
 2.44460,  1.82528, 635.75964, -11.54763, -35.65364,  1.05348
 1.74614,  1.65144, 636.46021, -11.66507, -35.45666,  1.10529
 2.26998,  1.82528, 635.75964, -11.74335, -35.49606,  1.01894
 2.35729,  1.65144, 636.46021, -11.58678, -35.57484,  0.96712
 2.26998,  1.39069, 636.10986, -11.58678, -35.65364,  1.00167
 2.26998,  1.73836, 635.05908, -11.58678, -35.61424,  1.07075
 2.09537,  1.73836, 636.10986, -11.70421, -35.61424,  1.03621
 2.18267,  1.47760, 635.40930, -11.78250, -35.57484,  1.03621
 2.26998,  1.47760, 636.10986, -11.74335, -35.45666,  0.98440
 2.09537,  1.39069, 638.56189, -11.54763, -35.77183,  1.07075
 2.35729,  1.65144, 636.81042, -11.54763, -35.69304,  0.98440
 1.74614,  1.56452, 636.81042, -11.70421, -35.57484,  1.00167
 2.53190,  1.39069, 635.40930, -11.66507, -35.41726,  1.03621
 1.65883,  1.47760, 636.46021, -11.58678, -35.53545,  1.07075
 1.92075,  1.30377, 636.46021, -11.62592, -35.53545,  1.03621
 2.18267,  1.65144, 636.81042, -11.74335, -35.73243,  1.03621
 1.65883,  1.65144, 635.05908, -11.62592, -35.65364,  1.08802
 2.35729,  1.12993, 636.10986, -11.78250, -35.53545,  1.08802
 2.00806,  1.82528, 635.75964, -11.66507, -35.73243,  1.05348
 2.35729,  1.56452, 636.46021, -11.50849, -35.69304,  1.05348
 2.26998,  1.73836, 635.75964, -11.50849, -35.65364,  1.05348
 2.61921,  1.39069, 635.05908, -11.82164, -35.69304,  1.10529
 2.18267,  1.04301, 636.81042, -11.54763, -35.65364,  1.08802
 2.09537,  1.21685, 634.70874, -11.43020, -35.61424,  1.12256
 2.26998,  1.30377, 639.26245, -11.54763, -35.45666,  1.07075
 2.09537,  1.56452, 636.81042, -11.74335, -35.69304,  1.07075
 2.18267,  1.30377, 636.10986, -11.74335, -35.61424,  0.96712
 1.83345,  1.47760, 635.40930, -11.50849, -35.37787,  1.00167
 2.09537,  1.73836, 636.81042, -11.62592, -35.61424,  1.12256
 1.65883,  1.91219, 635.75964, -11.62592, -35.53545,  0.98440
 2.00806,  1.65144, 636.81042, -11.62592, -35.57484,  1.05348
 2.44460,  1.56452, 635.75964, -11.78250, -35.65364,  1.00167
 2.00806,  1.39069, 637.51099, -11.70421, -35.53545,  1.10529
 2.53190,  1.91219, 636.46021, -11.70421, -35.69304,  1.03621
 2.00806,  1.65144, 637.16077, -11.50849, -35.57484,  1.08802
 2.26998,  1.65144, 636.46021, -11.58678, -35.53545,  1.05348
 1.92075,  1.39069, 634.35852, -11.58678, -35.69304,  1.03621
 2.26998,  1.82528, 636.10986, -11.50849, -35.69304,  1.03621
 1.92075,  1.21685, 636.81042, -11.82164, -35.73243,  0.98440
 1.83345,  1.91219, 637.86133, -11.58678, -35.57484,  1.00167
 2.26998,  1.56452, 636.10986, -11.66507, -35.65364,  1.03621
 2.26998,  1.39069, 638.21155, -11.58678, -35.69304,  0.98440
 2.09537,  1.73836, 638.21155, -11.54763, -35.61424,  1.00167
 2.35729,  1.30377, 637.16077, -11.62592, -35.57484,  1.05348
